date,adj close,close,high,low,open,volume,ma_7,ma_30,ma_90,daily_return,volatility_7,volatility_30,rsi,macd,macd_signal,bb_upper,bb_lower
12/19/2024,2592.199951,2592.199951,2610.300049,2582.100098,2582.100098,238,2657.399972,2642.553328,2621.283331,-0.016802598,0.010675121,0.012287545,40.30000349,-4.908039323,0.024752692,2719.301612,2588.588378
12/20/2024,2628.699951,2628.699951,2631.600098,2604.899902,2605.300049,592,2642.385672,2640.229997,2623.386664,0.014080704,0.010872904,0.012384283,46.5693325,-6.048526844,-1.189903216,2717.457501,2586.092475
12/23/2024,2612.300049,2612.300049,2627.699951,2611.100098,2620,451,2631.642822,2637.723332,2625.155553,-0.006238788,0.009690732,0.01241062,44.31740621,-8.181396435,-2.588201859,2708.982741,2584.807249
12/24/2024,2620,2620,2620,2609.5,2613,35,2626.499965,2638.016667,2626.504441,0.002947575,0.009323376,0.011281907,45.64637286,-9.144971703,-3.899555828,2708.847491,2585.262494
12/26/2024,2638.800049,2638.800049,2638.800049,2627.899902,2628.5,84,2624.699986,2639.310002,2628.026663,0.007175591,0.009939316,0.01131962,48.85593339,-8.295974395,-4.778839542,2708.687107,2587.272878
12/27/2024,2617.199951,2617.199951,2617.699951,2616.399902,2617.699951,642,2620.814279,2640.523332,2629.203328,-0.008185576,0.010338487,0.011339922,45.5294107,-9.259349258,-5.674941485,2708.94673,2584.74326
12/30/2024,2606.100098,2606.100098,2626.899902,2597,2620.699951,794,2616.471436,2641.78667,2630.288886,-0.004241118,0.010380735,0.011329971,43.87612593,-10.79406888,-6.698766965,2708.659319,2579.940681
12/31/2024,2629.199951,2629.199951,2629.199951,2604.899902,2608.399902,401,2621.75715,2643.903337,2631.958887,0.008863763,0.008478319,0.011426275,48.09989832,-10.03075186,-7.365163943,2708.588426,2579.441579
1/2/2025,2658.899902,2658.899902,2663.100098,2633,2633,1728,2626.071429,2645.51333,2633.631109,0.011296193,0.007863199,0.01116831,52.99772015,-6.949174013,-7.281965957,2709.624375,2579.825625
1/3/2025,2645,2645,2658.699951,2641.800049,2658.699951,591,2630.74285,2646.109993,2635.045554,-0.005227689,0.007701553,0.011165929,50.59140655,-5.56446365,-6.938465496,2709.051488,2579.518507
1/6/2025,2638.399902,2638.399902,2647,2617.300049,2645.5,960,2633.371408,2645.783325,2636.405553,-0.002495311,0.007840374,0.011079231,49.44344574,-4.94266744,-6.539305884,2709.199802,2580.550174
1/7/2025,2656.699951,2656.699951,2657.5,2653,2653.399902,643,2635.928537,2645.269987,2638.135552,0.006936041,0.007809524,0.011026577,52.65150968,-2.939345517,-5.819313811,2710.235366,2581.324595
1/8/2025,2664.5,2664.5,2676.899902,2653.5,2655.5,999,2642.685686,2643.756657,2639.677775,0.002935992,0.006680893,0.010711424,53.99159509,-0.714068372,-4.798264723,2710.191877,2581.328094
1/9/2025,2683.800049,2683.800049,2686.300049,2667.899902,2669.699951,1139,2653.785679,2645.98999,2641.788886,0.007243404,0.006112252,0.008678115,57.21809899,2.577124949,-3.323186789,2707.531924,2582.608042
1/10/2025,2708.5,2708.5,2720.100098,2683.699951,2686.100098,403,2665.114258,2648.929989,2644.217776,0.00920335,0.006156424,0.00881025,60.98867807,7.096692745,-1.239210882,2699.708126,2587.901835
1/13/2025,2673.5,2673.5,2711.199951,2673.5,2711.100098,765,2667.199986,2650.049992,2646.218888,-0.012922282,0.008060599,0.009087205,53.75845954,7.764767881,0.561584871,2697.120807,2589.089154
1/14/2025,2677.5,2677.5,2688.300049,2670.800049,2673.600098,794,2671.842843,2650.733325,2648.064445,0.001496166,0.00760911,0.009018742,54.42345734,8.518789508,2.153025798,2700.005013,2588.354948
1/15/2025,2712.5,2712.5,2712.5,2690.800049,2690.800049,930,2682.428571,2653.319995,2650.497778,0.013071895,0.008389268,0.009158731,59.86259384,11.80448976,4.083318591,2710.497941,2583.97203
1/16/2025,2746.399902,2746.399902,2749.800049,2731.699951,2731.699951,1721,2695.24285,2656.709993,2653.215554,0.01249766,0.008958295,0.009385738,64.30584417,16.94849796,6.656354464,2728.907109,2575.762861
1/17/2025,2744.300049,2744.300049,2751.600098,2725.5,2736,1214,2706.642857,2659.72666,2655.793332,-0.000764584,0.009192043,0.009384084,63.83445256,20.61804885,9.448693341,2743.681063,2571.768912
1/21/2025,2755,2755,2755,2724.800049,2746,1439,2716.814279,2664.006657,2658.49222,0.003898973,0.00909761,0.009143295,65.2329966,24.11164695,12.38128406,2756.182142,2575.547839
1/22/2025,2767.600098,2767.600098,2768.800049,2753.5,2754.5,2079,2725.25715,2668.306657,2660.896666,0.004573538,0.008801344,0.009143349,66.85829373,27.57915585,15.42085842,2771.592657,2574.027339
1/23/2025,2763.100098,2763.100098,2765,2745.399902,2760,2201,2738.057164,2671.579997,2662.916667,-0.001625957,0.005939767,0.009023148,65.67741621,29.62259837,18.26120641,2782.471383,2578.228617
1/24/2025,2777.300049,2777.300049,2792,2759.800049,2759.800049,1593,2752.314314,2674.236662,2665.104446,0.005139137,0.005765697,0.008814215,67.62086807,32.01876627,21.01271838,2794.670541,2581.759464
1/27/2025,2737.5,2737.5,2762.199951,2737.5,2761.100098,984,2755.885742,2674.359993,2667.02889,-0.014330482,0.008313855,0.0089223,57.75054561,30.35628689,22.88143208,2799.134902,2587.165098
1/28/2025,2766.800049,2766.800049,2766.800049,2738,2738,2307,2758.800049,2677.003328,2669.20778,0.010703214,0.007931391,0.008522291,62.13267005,31.0451598,24.51417763,2805.225328,2596.034682
1/29/2025,2769.100098,2769.100098,2769.100098,2769.100098,2769.100098,125692,2762.342913,2680.773332,2671.220003,0.000831303,0.00789221,0.0081771,62.46181731,31.41456373,25.89425485,2807.900849,2609.659161
1/30/2025,2823,2823,2829.5,2770,2772.5,40141,2772.057199,2686.493335,2673.476671,0.019464772,0.010503282,0.008788009,69.21489569,35.64568934,27.84454175,2822.354566,2614.585449
1/31/2025,2812.5,2812.5,2838,2804,2829,3443,2778.47147,2692.096672,2675.543338,-0.003719447,0.010829452,0.008810392,66.69765292,37.71684828,29.81900305,2833.921437,2618.378587
2/3/2025,2833.899902,2833.899902,2848.399902,2780.899902,2818.199951,2649,2788.585728,2698.676668,2677.573337,0.007608854,0.010826613,0.008812058,69.1594635,40.61684423,31.97857129,2846.332495,2624.85752
2/4/2025,2853.300049,2853.300049,2853.300049,2816.100098,2827.600098,2187,2799.442871,2707.380005,2679.730005,0.006845742,0.010884244,0.008055994,71.23540877,43.97364085,34.3775852,2858.956568,2633.723461
2/5/2025,2871.600098,2871.600098,2880.5,2848,2850,4519,2818.600028,2715.476676,2681.971118,0.006413643,0.007333466,0.007818179,73.076429,47.56231855,37.01453187,2874.35231,2639.817734
2/6/2025,2856,2856,2871.699951,2836.300049,2865.199951,3116,2831.342878,2723.600008,2684.32334,-0.005432545,0.008390575,0.00778672,69.02095987,48.58748767,39.32912303,2883.396185,2649.923859
2/7/2025,2867.300049,2867.300049,2889.5,2857.800049,2859.899902,1822,2845.371443,2731.843343,2686.892228,0.0039566,0.008240081,0.007788635,70.30643538,49.73840767,41.41097996,2893.916084,2657.75396
2/10/2025,2914.300049,2914.300049,2916.100098,2863.800049,2864.199951,2237,2858.414307,2741.026676,2689.636673,0.016391727,0.007379106,0.008131568,74.9604215,53.82259392,43.89330275,2914.3721,2657.877949
2/11/2025,2912.5,2912.5,2945.399902,2890,2925.5,2554,2872.700021,2750.870011,2692.58556,-0.000617661,0.006873422,0.007874775,74.4789535,56.2654984,46.36774188,2926.657099,2669.49295
2/12/2025,2909,2909,2912.300049,2868.600098,2902,2504,2883.428606,2760.966675,2695.384448,-0.001201717,0.007123296,0.007789508,73.4905476,57.25905037,48.54600358,2934.35219,2684.947859
2/13/2025,2925.899902,2925.899902,2937.699951,2910.600098,2911.300049,4670,2893.800014,2770.856673,2698.496669,0.005809523,0.007059084,0.007739505,75.20183202,58.73308984,50.58342083,2946.456518,2694.183521
2/14/2025,2883.600098,2883.600098,2944.399902,2874.800049,2937.300049,1992,2895.5143,2778.34668,2701.150003,-0.014457024,0.009622977,0.008266637,64.05583361,55.84429772,51.63559621,2951.398443,2702.961615
2/18/2025,2931.600098,2931.600098,2936.399902,2873.800049,2879.199951,4010,2906.314314,2787.900016,2704.667782,0.016645859,0.010843442,0.008500877,69.56785269,56.77365662,52.66320829,2962.585871,2710.504192
2/19/2025,2919.399902,2919.399902,2946,2917.100098,2938.699951,2630,2913.75715,2797.266683,2708.150003,-0.004161616,0.011249152,0.008546519,66.76536475,55.88155862,53.30687836,2969.901302,2719.628752
2/20/2025,2940,2940,2955.800049,2924.199951,2949.100098,656,2917.428571,2806.710018,2711.698891,0.007056278,0.009806587,0.008548255,69.03372145,56.1891072,53.88332412,2979.816525,2726.953519
2/21/2025,2937.600098,2937.600098,2940,2917.300049,2938.800049,570,2921.0143,2815.813354,2714.810002,-0.000816293,0.009813333,0.008582939,68.44759998,55.59828715,54.22631673,2986.482787,2737.737257
2/24/2025,2947.899902,2947.899902,2957.899902,2933.100098,2933.100098,415,2926.571429,2824.616683,2718.144444,0.003506197,0.009777133,0.008550692,69.63901298,55.32343208,54.4457398,2993.9728,2747.307229
2/25/2025,2904.5,2904.5,2943.199951,2890,2938.699951,1854,2923.5143,2831.150016,2720.845557,-0.014722312,0.011372542,0.009068536,59.45212034,51.01552286,53.75969641,2986.76818,2771.211849
2/26/2025,2916.800049,2916.800049,2917,2913,2913.5,2050,2928.25715,2839.260018,2723.543335,0.004234825,0.009765033,0.008599677,61.18508814,48.0402073,52.61579859,2982.196519,2790.78351
2/27/2025,2883.199951,2883.199951,2922.800049,2870.399902,2918.5,3215,2921.342843,2846.116683,2725.67889,-0.011519507,0.008255514,0.008994458,54.35145156,42.48130319,50.58889951,2971.413904,2812.97611
2/28/2025,2836.800049,2836.800049,2877.100098,2834.100098,2877.100098,990,2909.542864,2850.260018,2727.046669,-0.016093196,0.009783243,0.009381276,46.60963005,33.94050231,47.25922007,2969.890592,2815.879427
3/3/2025,2890.199951,2890.199951,2891.800049,2863.399902,2872.699951,423,2902.428571,2855.053353,2728.903334,0.018823992,0.012611978,0.009701777,54.62081532,31.12202657,44.03178137,2964.435204,2829.104811
3/4/2025,2909.600098,2909.600098,2927.899902,2886.100098,2886.100098,885,2898.428571,2860.563354,2730.741113,0.006712389,0.013078879,0.009730998,57.13712656,30.10674214,41.24677352,2961.90374,2839.206294
3/5/2025,2915.300049,2915.300049,2922,2893,2916.699951,551,2893.771449,2865.906689,2732.973337,0.001959015,0.012997056,0.009724369,57.87619737,29.42289156,38.88199713,2961.292701,2846.017333
3/6/2025,2916.600098,2916.600098,2918.600098,2903.800049,2904,870,2895.500035,2870.873356,2734.992228,0.00044594,0.011619554,0.00971491,58.05384936,28.65551519,36.83670074,2961.850205,2849.959829
3/7/2025,2904.699951,2904.699951,2927.300049,2900.5,2900.899902,531,2893.771449,2875.593351,2736.812229,-0.004080143,0.011617246,0.009754961,55.73666378,26.77843637,34.82504787,2959.411881,2857.268148
3/10/2025,2891,2891,2915.100098,2880.199951,2910.100098,55,2894.885742,2879.38335,2738.457785,-0.004716477,0.010801149,0.009801452,53.10854152,23.9097496,32.64198821,2957.753615,2861.29641
3/11/2025,2912.899902,2912.899902,2916.699951,2880.399902,2884.399902,197,2905.75715,2885.230013,2740.063341,0.0075752,0.008141646,0.009397991,56.62909482,23.13672797,30.74093617,2957.659738,2861.250272
3/12/2025,2939.100098,2939.100098,2939.100098,2910,2912,213,2912.742885,2890.973348,2741.736675,0.00899454,0.005560508,0.009349198,60.45437027,24.3574619,29.46424131,2960.690245,2860.879774
3/13/2025,2984.300049,2984.300049,2988,2935.199951,2937.100098,2366,2923.414307,2898.14668,2744.470009,0.01537884,0.007353179,0.009655631,66.0221081,28.64199357,29.29979176,2973.829743,2855.270281
3/14/2025,2994.5,2994.5,3004.800049,2986,2994.399902,1800,2934.728585,2903.863346,2747.313341,0.003417871,0.007317821,0.009115232,67.14622223,32.4860872,29.93705085,2986.67982,2849.280214
3/17/2025,3000,3000,3001.5,2989,2991,214,2946.642857,2910.113346,2750.245562,0.001836701,0.007228028,0.009051068,67.76549819,35.5663761,31.0629159,2999.253529,2848.346495
3/18/2025,3035.100098,3035.100098,3039.199951,3004.399902,3006.399902,428,2965.271449,2916.82002,2753.521118,0.011700033,0.006708971,0.009165577,71.46246596,40.37440081,32.92521288,3018.705076,2839.244949
3/19/2025,3035.899902,3035.899902,3050.899902,3030.899902,3035.199951,175,2985.971436,2922.906681,2757.613338,0.000263518,0.005499573,0.009132463,71.54255644,43.7450667,35.08918365,3035.715877,2833.884148
3/20/2025,3040,3040,3047.300049,3034.399902,3047.300049,185,3004.128592,2928.520011,2761.408895,0.001350538,0.005885274,0.009096905,71.9767446,46.21445583,37.31423808,3050.669355,2828.930669
3/21/2025,3018.199951,3018.199951,3037.5,3000.899902,3034.5,151,3015.428571,2933.926676,2765.083339,-0.007171069,0.007520495,0.009150877,66.19382059,45.88346672,39.02808381,3059.827376,2827.832634
3/24/2025,3013.100098,3013.100098,3024.300049,3006,3024.300049,137,3019.542864,2938.786678,2769.548896,-0.0016897,0.005695839,0.009164821,64.88054849,44.69443033,40.16135311,3066.961761,2827.218268
3/25/2025,3023.699951,3023.699951,3028.800049,3023.699951,3026.399902,74,3023.714286,2942.433341,2774.256673,0.003517923,0.005701907,0.008744721,66.37382944,44.09908324,40.94889914,3075.680286,2830.419739
3/26/2025,3020.899902,3020.899902,3033.199951,3019.5,3033.199951,83,3026.699986,2946.046672,2779.146672,-0.000926034,0.005762032,0.008747193,65.58056249,42.90672384,41.34046408,3083.105819,2833.404191
3/27/2025,3060.199951,3060.199951,3065,3025.5,3025.5,124359,3030.285679,2951.08667,2784.613338,0.013009385,0.006173585,0.008990922,70.84700999,44.61862024,41.99609531,3094.487649,2839.722361
3/28/2025,3086.5,3086.5,3094.899902,3066.800049,3069.699951,31206,3037.514265,2956.440007,2790.400005,0.008594226,0.006741293,0.009048686,73.74246063,47.5493849,43.10675323,3102.30102,2856.878984
3/31/2025,3122.800049,3122.800049,3132.5,3086,3091,3438,3049.342843,2964.413338,2796.091116,0.01176091,0.007572477,0.008680792,77.12016263,52.19942509,44.9252876,3121.683309,2860.756706
4/1/2025,3118.899902,3118.899902,3149.5,3104,3129.699951,1721,3063.728551,2970.656665,2801.555558,-0.001248926,0.006368319,0.008295465,75.98912477,54.93663094,46.92755627,3137.738951,2865.631044
4/2/2025,3139.899902,3139.899902,3168.600098,3117.399902,3120.699951,5946,3081.842808,2978.006665,2807.018891,0.006733143,0.005718682,0.008250254,77.87101289,58.13032064,49.16810914,3155.513824,2870.316156
4/3/2025,3097,3097,3166.899902,3052,3150,5516,3092.314244,2983.239998,2811.740001,-0.013662825,0.009414278,0.008707044,66.41859502,56.54783095,50.6440535,3161.819696,2882.050275
4/4/2025,3012,3012,3127.699951,3011,3110.5,3247,3091.042829,2985.719995,2815.096669,-0.027445915,0.015097131,0.010208061,50.55413342,47.88294209,50.09183122,3156.619473,2897.980502
4/7/2025,2951.300049,2951.300049,3050.800049,2949.699951,3016.399902,4424,3075.4857,2985.833333,2818.813336,-0.020152706,0.01541596,0.010889681,42.70886537,35.70637561,47.2147401,3149.171329,2911.458652
4/8/2025,2968.399902,2968.399902,3014.5,2968.399902,2994,3213,3058.614258,2987.96333,2822.681112,0.005794007,0.015034187,0.010566413,45.28487365,27.12351126,43.19649433,3143.114814,2923.065167
4/9/2025,3056.5,3056.5,3090.399902,2965.800049,2965.800049,2175,3049.142822,2992.619995,2827.310002,0.029679322,0.019358537,0.011802226,56.20953677,27.11787306,39.98077008,3140.500224,2937.419747
4/10/2025,3155.199951,3155.199951,3167,3072.100098,3073.899902,3456,3054.328544,3001.686662,2832.845557,0.032291821,0.023535723,0.012788617,64.7105512,34.67792045,38.92020015,3157.610187,2937.399774
4/11/2025,3222.199951,3222.199951,3235,3182.100098,3182.100098,862,3066.085693,3014.533325,2839.371113,0.021234787,0.024645065,0.012673382,69.09630432,45.55057388,40.2462749,3189.834412,2927.945544
4/14/2025,3204.800049,3204.800049,3228.800049,3194.5,3215.5,263,3081.4857,3025.019995,2845.594447,-0.005400007,0.02384507,0.012488603,66.77532119,52.16191328,42.62940258,3211.577719,2926.682242
4/15/2025,3218.699951,3218.699951,3218.699951,3214,3216,390,3111.014265,3035.323324,2851.871113,0.004337214,0.01917387,0.012475222,67.7084794,57.85612396,45.67474685,3233.863493,2922.756453
4/16/2025,3326.600098,3326.600098,3334.899902,3238.300049,3238.300049,1874,3164.628557,3049.033325,2859.648891,0.033522897,0.015665039,0.013623637,73.84868589,70.26549018,50.59289552,3280.785681,2904.904285
4/17/2025,3308.699951,3308.699951,3345,3287.800049,3345,824,3213.24285,3062.10332,2867.094444,-0.005380913,0.017500983,0.013724562,71.4223666,77.75924986,56.02616639,3314.510296,2898.049665
4/21/2025,3406.199951,3406.199951,3418.5,3342.199951,3342.199951,78,3263.199986,3078.819987,2875.331112,0.029467767,0.01747309,0.014369454,76.04004686,90.52206158,62.92534543,3367.119836,2884.240125
4/22/2025,3400.800049,3400.800049,3485.600098,3361.699951,3422.199951,785,3298.285714,3095.813322,2883.144444,-0.001585316,0.016798191,0.014304497,75.31420756,99.0590636,70.15208906,3408.491354,2881.638602
4/23/2025,3276.300049,3276.300049,3370.300049,3256.199951,3321.199951,331,3306.0143,3107.92666,2889.172222,-0.036609033,0.023677265,0.016231173,60.88408505,94.6870958,75.05909041,3420.856573,2894.533393
4/24/2025,3332,3332,3353.899902,3304.899902,3305.399902,560,3324.185721,3121.023324,2896.333333,0.01700087,0.023924882,0.016380347,64.18983204,94.62601063,78.97247445,3438.994336,2907.505639
4/25/2025,3282.399902,3282.399902,3355.5,3266.100098,3355.5,162,3333.285714,3130.959985,2903.293332,-0.014885984,0.025193329,0.016606227,59.37755287,89.54308983,81.08659753,3448.846297,2919.873674
4/28/2025,3332.5,3332.5,3332.5,3284.5,3284.5,1300,3334.128557,3142.226652,2910.861111,0.015263252,0.022293866,0.016749045,62.44053652,88.53689939,82.5766579,3464.655557,2928.664413
4/29/2025,3318.800049,3318.800049,3340,3299.899902,3340,1278,3335.571429,3152.85332,2918.354446,-0.004111013,0.022243456,0.016807044,61.08418423,85.64673244,83.19067281,3477.255199,2935.664772
4/30/2025,3305,3305,3318.699951,3268,3318.699951,207,3321.114293,3161.849984,2925.782224,-0.004158144,0.01825588,0.016789894,59.67792343,81.30546689,82.81363163,3486.675286,2944.854694
5/1/2025,3210,3210,3275,3198.600098,3272.899902,2131,3293.857143,3167.65332,2932.646669,-0.028744327,0.020381031,0.017759028,50.97745036,69.39928485,80.13076227,3487.968326,2950.571665
5/2/2025,3231.899902,3231.899902,3257,3225,3239.899902,1349,3287.514265,3174.049984,2939.348891,0.006822399,0.016467685,0.017780078,52.68978006,61.02720527,76.31005087,3488.805259,2963.224721
5/5/2025,3311.300049,3311.300049,3315.699951,3239.699951,3242.699951,244,3284.557129,3183.819987,2947.115557,0.024567638,0.018079309,0.018144079,58.36765905,60.10633175,73.06930705,3486.86034,2995.099645
5/6/2025,3411.399902,3411.399902,3430.899902,3356.800049,3365.5,2357,3302.9857,3197.096647,2955.908889,0.030229774,0.020125704,0.018769344,64.20078659,66.68505071,71.79245578,3481.622119,3046.347852
5/7/2025,3381.399902,3381.399902,3418.699951,3364.699951,3418.699951,1080,3309.971401,3209.019979,2964.159999,-0.008794044,0.020273123,0.018921411,61.42315124,68.6862117,71.17120696,3460.542279,3108.727691
5/8/2025,3296.600098,3296.600098,3390,3288.699951,3390,200,3306.799979,3218.209985,2971.708889,-0.025078313,0.022766717,0.019634514,54.27501075,62.70666725,69.47829902,3438.013304,3155.266676
5/9/2025,3335.399902,3335.399902,3335.5,3299,3299,216,3311.142822,3227.383317,2979.812221,0.011769643,0.023160282,0.019614237,56.75481887,60.40237419,67.66311405,3431.987247,3179.312729
5/12/2025,3220,3220,3300.699951,3205,3300.699951,886,3312.571394,3231.833317,2986.376666,-0.034598521,0.024502844,0.020746595,48.35505739,48.70298002,63.87108725,3432.171175,3178.908805
5/13/2025,3240.300049,3240.300049,3251.399902,3223.5,3232,2424,3313.771415,3235.749984,2992.836667,0.006304363,0.024482054,0.020678437,49.76356548,40.60114541,59.21709888,3429.152576,3185.477405
5/14/2025,3181.399902,3181.399902,3233,3171.699951,3233,3518,3295.214251,3237.833317,2998.796666,-0.018177374,0.022788146,0.02098304,45.85578919,29.09227589,53.19213428,3433.632987,3177.266989
5/15/2025,3220.699951,3220.699951,3228.100098,3125,3151,652,3267.971401,3240.526652,3005.266667,0.012353068,0.018766342,0.021062086,48.74775085,22.87886605,47.12948064,3433.067663,3167.242298
5/16/2025,3182,3182,3228.100098,3173.899902,3227.699951,199,3239.4857,3243.359985,3011.103334,-0.012016006,0.018827571,0.021024498,46.13457271,14.6629065,40.63616581,3436.237569,3151.402397
5/19/2025,3228.899902,3228.899902,3241,3228.300049,3234.399902,266,3229.814244,3250.589982,3017.374444,0.014739127,0.01899537,0.02045119,49.65667932,11.80010525,34.8689537,3420.178824,3149.731137
5/20/2025,3280.300049,3280.300049,3293.199951,3207.5,3219,356,3221.942836,3261.556649,3024.002222,0.01591878,0.019581598,0.020129906,53.26350866,13.52299225,30.59976141,3403.270653,3154.589308
5/21/2025,3309.300049,3309.300049,3317.5,3290.199951,3293.399902,979,3234.699986,3272.919987,3030.677778,0.008840655,0.013566196,0.02014838,55.21314077,17.03211463,27.88623205,3405.611168,3155.548793
5/22/2025,3292.300049,3292.300049,3328,3282.699951,3327.300049,1210,3242.128557,3280.779989,3037.553334,-0.005137038,0.01392601,0.019603264,53.79641592,18.23120351,25.95522634,3401.540928,3155.649038
5/23/2025,3363.600098,3363.600098,3363.600098,3323.5,3328,47,3268.157157,3287.72666,3045.176668,0.021656607,0.012162004,0.019139723,58.59508247,24.65065079,25.69431123,3411.076366,3154.23362
5/27/2025,3299.100098,3299.100098,3341,3296.300049,3332.5,189,3279.357178,3290.289998,3051.694447,-0.019175882,0.015643179,0.019183995,53.21112164,24.25391404,25.40623179,3407.626526,3154.343469
5/28/2025,3293.600098,3293.600098,3293.600098,3293.600098,3293.600098,127758,3295.300049,3293.25,3057.774449,-0.001667121,0.014363974,0.019153371,52.76589445,23.22793608,24.97057265,3405.333754,3154.116246
5/29/2025,3317.100098,3317.100098,3328.800049,3242.399902,3283.699951,24370,3307.900077,3296.530005,3064.138894,0.00713505,0.013782661,0.019176529,54.51702292,24.03404524,24.78326717,3406.535034,3154.124976
5/30/2025,3288.899902,3288.899902,3318,3270.899902,3315.100098,2213,3309.128627,3295.273332,3070.071115,-0.00850146,0.013328005,0.018244926,52.02449997,22.14213177,24.25504009,3406.30321,3162.24679
6/2/2025,3370.600098,3370.600098,3380.800049,3296.899902,3296.899902,976,3317.885777,3297.33667,3076.771115,0.024841192,0.016092254,0.018776661,58.0137179,26.92492589,24.78901725,3416.271119,3166.148901
6/3/2025,3350.199951,3350.199951,3390,3331.300049,3385.100098,6410,3326.157192,3295.470003,3083.294447,-0.006052378,0.01617042,0.018010155,56.12947679,28.73793038,25.57879987,3420.592792,3165.717218
6/4/2025,3373.5,3373.5,3380,3344,3355,207,3327.571463,3294.560002,3089.918891,0.006954823,0.014106611,0.018058121,57.8147661,31.68957107,26.80095411,3412.588976,3169.931043
6/5/2025,3350.699951,3350.699951,3400,3343.699951,3371.5,731,3334.942871,3297.039998,3096.732224,-0.006758574,0.011813671,0.016752887,55.56535231,31.82216805,27.8051969,3407.168081,3172.281943
6/6/2025,3322.699951,3322.699951,3364.300049,3306,3364.300049,81,3339.099993,3296.729997,3102.908889,-0.008356463,0.012440008,0.016550188,52.84609431,29.32979054,28.11011563,3409.326575,3172.733435
6/9/2025,3332.100098,3332.100098,3334.600098,3290,3315.600098,1887,3341.24285,3298.38667,3109.164445,0.002829069,0.012209039,0.016313634,53.66589522,27.79269973,28.04663245,3408.922554,3172.807476
6/10/2025,3320.899902,3320.899902,3344.300049,3302,3302,65,3345.814279,3298,3114.696666,-0.003361302,0.011707078,0.016090412,52.49482517,25.37823751,27.51295346,3409.97939,3181.84063
6/11/2025,3321.300049,3321.300049,3356,3321.300049,3328,2106,3338.771415,3298.083333,3120.35,0.000120493,0.00561654,0.016071585,52.53467615,23.22927466,26.6562177,3411.569376,3188.350643
6/12/2025,3380.899902,3380.899902,3395.899902,3353.399902,3363,1818,3343.157122,3300.61333,3126.427778,0.017944736,0.009061444,0.016371105,58.1640332,26.0352975,26.53203366,3412.6852,3207.184819
6/13/2025,3431.199951,3431.199951,3444,3407.300049,3407.300049,499,3351.399972,3307.986662,3132.848888,0.01487771,0.010291184,0.015565964,62.23484915,31.9495894,27.61554481,3427.52521,3213.394809
6/16/2025,3396.399902,3396.399902,3442,3385.399902,3442,480,3357.928537,3313.469995,3138.679997,-0.010142239,0.010860653,0.015705077,58.02792367,33.44312373,28.78106059,3422.407318,3239.952692
6/17/2025,3386.600098,3386.600098,3398.300049,3376.100098,3398.300049,1477,3367.057129,3315.979997,3144.575553,-0.002885351,0.010166894,0.015120157,56.86224873,33.45040268,29.71492901,3420.279315,3257.850714
6/18/2025,3389.800049,3389.800049,3391.899902,3365.100098,3385.300049,0,3375.299979,3315.260002,3150.381109,0.000944886,0.010189955,0.014067347,57.16483657,33.33017116,30.43797744,3423.912583,3265.167447
6/20/2025,3368.100098,3368.100098,3372.899902,3341,3350,709,3382.042864,3314.816675,3155.423332,-0.006401543,0.01054018,0.014023165,54.37918526,31.12509142,30.57540024,3425.762037,3269.197998
6/23/2025,3377.699951,3377.699951,3387.899902,3350,3365.899902,30,3390.099993,3317.520003,3160.59222,0.002850228,0.010506668,0.013206629,55.41428932,29.80856323,30.42203284,3426.775516,3276.724508
6/24/2025,3317.399902,3317.399902,3358,3301,3358,538,3381.028564,3316.920003,3165.129997,-0.017852399,0.010422507,0.013470265,48.04086045,23.62713625,29.06305352,3425.698659,3273.181345
6/25/2025,3327.100098,3327.100098,3331.199951,3310.600098,3321.600098,373,3366.157157,3320.490007,3169.587777,0.002924036,0.007692071,0.011793468,49.21159859,19.28868754,27.10818032,3424.32834,3277.351664
6/26/2025,3333.5,3333.5,3333.5,3332.399902,3332.399902,2058,3357.171456,3323.596672,3174.586664,0.001923568,0.00753221,0.01175461,50.011879,16.18033745,24.92261175,3422.040992,3283.629004
6/27/2025,3273.699951,3273.699951,3318.699951,3253.800049,3318.699951,284,3341.042864,3326.67334,3178.387774,-0.017939118,0.00950406,0.011741271,43.16731824,8.79025486,21.69614037,3426.61042,3274.71956
6/30/2025,3294.399902,3294.399902,3306.899902,3262,3265.899902,1242,3327.414272,3329.130005,3182.554441,0.006323106,0.010234535,0.011591229,45.92607114,4.551408422,18.26719398,3426.023761,3275.856219
7/1/2025,3336.699951,3336.699951,3354.100098,3310.100098,3310.100098,371,3322.928537,3334.28667,3186.962218,0.012839986,0.011932779,0.011530323,51.14498398,4.552869855,15.52432916,3424.00682,3274.483146
7/2/2025,3348,3348,3357.5,3329,3329,39,3318.685686,3338.256673,3191.522217,0.003386594,0.011965367,0.011269192,52.46485377,5.403558692,13.50017506,3423.897352,3274.372619
7/3/2025,3331.600098,3331.600098,3362,3322.300049,3362,0,3320.714286,3339.966675,3195.785552,-0.004898418,0.009758776,0.010973065,50.33928765,4.70021946,11.74018394,3421.300472,3272.779509
7/4/2025,3332.5,3332.5,3342,3332.5,3342,0,3321.4857,3340.740007,3200.541108,0.000270111,0.009707184,0.010861459,50.45789713,4.167393532,10.22562586,3420.634422,3271.625564
7/7/2025,3332.199951,3332.199951,3333.300049,3299.199951,3305.5,254,3321.299979,3342.070003,3205.156662,-9.00E-05,0.009679891,0.010813485,50.41466122,3.678510137,8.916202716,3420.625417,3272.584568
